Entity,Code,Year,Oil consumption - TWh,Gas consumption - TWh,Coal consumption - TWh
CIS (EI),,1979,4771.3433,3658.6013,4048.7354
CIS (EI),,1980,5001.7017,3770.774,3925.49
CIS (EI),,1981,5045.3105,3993.0425,3900.5837
CIS (EI),,1982,5008.4785,4310.4585,3960.327
CIS (EI),,1983,4935.318,4621.894,3970.4863
CIS (EI),,1984,4936.0293,5043.178,3933.0122
CIS (EI),,1985,3917.506,4341.5884,2854.359
CIS (EI),,1986,3967.745,4456.0396,2948.2593
CIS (EI),,1987,3977.71,4698.34,2998.8352
CIS (EI),,1988,3953.7275,4951.384,2977.5789
CIS (EI),,1989,3984.682,5062.318,2875.714
CIS (EI),,1990,4003.7087,5110.077,2673.0437
CIS (EI),,1991,3879.3633,5205.2407,2475.7183
CIS (EI),,1992,3596.9937,5052.377,2331.7666
CIS (EI),,1993,2970.5781,5001.4214,2101.5085
CIS (EI),,1994,2573.1904,4697.7227,1880.5607
CIS (EI),,1995,2267.4407,4558.9146,1738.2593
CIS (EI),,1996,1990.9973,4612.146,1681.7986
CIS (EI),,1997,1964.1497,4274.7305,1533.0637
CIS (EI),,1998,1883.6406,4436.2583,1447.3837
CIS (EI),,1999,1891.02,4482.27,1438.2515
CIS (EI),,2000,1874.0015,4517.8496,1467.0602
CIS (EI),,2001,1885.8698,4632.826,1481.8721
CIS (EI),,2002,1842.0312,4663.4214,1493.0891
CIS (EI),,2003,1919.1287,4744.841,1526.6344
CIS (EI),,2004,1901.2675,4908.0776,1497.0507
CIS (EI),,2005,1903.6329,4985.1245,1440.1248
CIS (EI),,2006,2007.2372,5182.6895,1485.1237
CIS (EI),,2007,2010.5662,5290.828,1480.9409
CIS (EI),,2008,2048.6387,5192.5386,1595.2662
CIS (EI),,2009,1954.9729,4979.131,1461.0258
CIS (EI),,2010,2010.8761,5290.2935,1469.3591
CIS (EI),,2011,2190.7307,5472.3403,1547.8904
CIS (EI),,2012,2282.9617,5430.249,1622.4033
CIS (EI),,2013,2264.7751,5349.8145,1534.247
CIS (EI),,2014,2358.2651,5397.7725,1496.9642
CIS (EI),,2015,2272.5479,5284.3613,1434.804
CIS (EI),,2016,2324.5564,5379.618,1457.0685
CIS (EI),,2017,2319.4155,5512.449,1433.388
CIS (EI),,2018,2382.0115,5799.5615,1495.2594
CIS (EI),,2019,2417.8606,5728.6846,1452.1985
CIS (EI),,2020,2307.876,5549.5527,1356.5875
CIS (EI),,2021,2432.2095,6169.005,1404.0479
CIS (EI),,2022,2526.7102,5512.274,1353.0499
Canada,CAN,1965,642.81793,216.68422,179.98587
Canada,CAN,1966,677.2622,237.22487,176.45036
Canada,CAN,1967,723.1062,251.91719,174.82216
Canada,CAN,1968,769.7931,280.52078,189.92952
Canada,CAN,1969,801.5453,313.4963,183.37021
Canada,CAN,1970,854.80023,346.3385,196.87263
Canada,CAN,1971,877.85034,369.66525,187.1267
Canada,CAN,1972,924.3328,415.7948,176.5783
Canada,CAN,1973,1009.6328,442.17908,181.8583
Canada,CAN,1974,1027.002,446.97964,184.77744
Canada,CAN,1975,1013.2218,461.5815,179.76491
Canada,CAN,1976,1037.8885,465.67725,212.829
Canada,CAN,1977,1046.0139,488.442,271.95593
Canada,CAN,1978,1079.6921,493.10925,223.62164
Canada,CAN,1979,1121.5848,500.634,211.7474
Canada,CAN,1980,1101.6031,497.49075,257.8914
Canada,CAN,1981,1043.3728,482.727,263.31723
Canada,CAN,1982,947.26935,511.20673,278.24472
Canada,CAN,1983,890.6957,487.4895,291.11526
Canada,CAN,1984,899.10645,541.11523,324.2714
Canada,CAN,1985,903.02344,567.60046,311.69055
Canada,CAN,1986,923.06506,546.25397,288.88306
Canada,CAN,1987,952.6294,552.8691,310.48444
Canada,CAN,1988,1002.7983,608.47504,333.4186
Canada,CAN,1989,1041.8708,657.7812,332.71832
Canada,CAN,1990,962.80804,637.60443,315.60306
Canada,CAN,1991,912.6727,642.0107,305.49612
Canada,CAN,1992,936.4967,680.55365,311.20917
Canada,CAN,1993,948.57947,722.08167,276.30972
Canada,CAN,1994,968.858,747.5286,292.96918
Canada,CAN,1995,1016.64703,772.519,306.23358
Canada,CAN,1996,1041.7711,785.5823,312.5264
Canada,CAN,1997,1073.6844,801.05646,326.6361
Canada,CAN,1998,1094.4218,787.5727,349.21582
Canada,CAN,1999,1115.5518,841.914,335.69028
Canada,CAN,2000,1109.1815,892.2072,355.18835
Canada,CAN,2001,1140.463,840.42194,369.12305
Canada,CAN,2002,1183.052,874.6652,371.2714
Canada,CAN,2003,1227.1874,897.84796,370.35748
Canada,CAN,2004,1280.9209,878.19775,349.85416
Canada,CAN,2005,1245.6702,875.9175,348.345
Canada,CAN,2006,1256.4135,870.735,337.43332
Canada,CAN,2007,1290.1234,936.5643,352.7697
Canada,CAN,2008,1245.2123,925.4387,335.23026
Canada,CAN,2009,1214.6228,897.27527,280.0783
Canada,CAN,2010,1266.4891,915.72095,286.98526
Canada,CAN,2011,1268.1564,1005.50793,258.7261
Canada,CAN,2012,1285.4945,994.2352,245.40971
Canada,CAN,2013,1277.7136,1054.407,239.33687
Canada,CAN,2014,1274.6562,1098.4153,227.59932
Canada,CAN,2015,1277.9789,1103.3245,228.95923
Canada,CAN,2016,1273.5061,1051.926,213.09785
Canada,CAN,2017,1260.5651,1097.8177,221.6048
Canada,CAN,2018,1300.6892,1162.0444,181.72258
Canada,CAN,2019,1297.2765,1168.621,170.1786
Canada,CAN,2020,1103.0295,1136.4077,148.405
Canada,CAN,2021,1142.5413,1169.7312,138.15527
Canada,CAN,2022,1185.2417,1216.2826,107.23305
Central America (EI),,1965,39.865334,,0.0036340833
Central America (EI),,1966,41.064636,,0.018231167
Central America (EI),,1967,42.675953,,0.025632305
Central America (EI),,1968,44.01643,,0.018817334
Central America (EI),,1969,45.739628,,0.033384997
Central America (EI),,1970,47.50745,,0.011117694
Central America (EI),,1971,49.296165,0,0.018447334
Central America (EI),,1972,52.135757,0,0.080525555
Central America (EI),,1973,57.411846,0,0.11541888
Central America (EI),,1974,60.821976,0,0.04808444
Central America (EI),,1975,68.03287,0,0.012730499
Central America (EI),,1976,71.18626,0,0.007645444
Central America (EI),,1977,76.00574,0,0.015657805
Central America (EI),,1978,77.01529,0,0.016156027
Central America (EI),,1979,77.780716,0,0.024404943
Central America (EI),,1980,72.57431,0,0.179445
Central America (EI),,1981,70.22113,0,0.1756536
Central America (EI),,1982,70.169014,0,0.039885
Central America (EI),,1983,69.11781,0,0.032052223
Central America (EI),,1984,70.41047,0,0.008792139
Central America (EI),,1985,71.702484,0,0.26255694
Central America (EI),,1986,71.42042,0,0.27248886
Central America (EI),,1987,76.77368,0,0.29319027
Central America (EI),,1988,74.58537,0,0.1507236
Central America (EI),,1989,77.88275,0,0.39501777
Central America (EI),,1990,80.388954,0,0.28023055
Central America (EI),,1991,87.677605,0,0.39418444
Central America (EI),,1992,99.70166,0,0.36322612
Central America (EI),,1993,106.46472,0,0.46885303
Central America (EI),,1994,116.51128,0,0.46960804
Central America (EI),,1995,129.07954,0,0.36684775
Central America (EI),,1996,126.04053,0,0.9255561
Central America (EI),,1997,136.65079,0,0.49686667
Central America (EI),,1998,156.64502,0,0.7801222
Central America (EI),,1999,154.50114,0,1.0259858
Central America (EI),,2000,157.79666,0,3.0281258
Central America (EI),,2001,168.96933,0,3.2130945
Central America (EI),,2002,170.53511,0,4.136471
Central America (EI),,2003,177.95317,0,4.2028847
Central America (EI),,2004,183.1226,0,4.348958
Central America (EI),,2005,181.92192,0,3.5767987
Central America (EI),,2006,192.47893,0,3.820697
Central America (EI),,2007,202.092,0,4.1559405
Central America (EI),,2008,204.35242,0,4.7473264
Central America (EI),,2009,202.19244,0,3.3788137
Central America (EI),,2010,204.70224,0,4.302296
Central America (EI),,2011,209.94048,0,6.4623137
Central America (EI),,2012,213.70235,0,8.431448
Central America (EI),,2013,215.6205,0,10.964117
Central America (EI),,2014,221.90546,0,11.695568
Central America (EI),,2015,244.12624,0,14.807214
Central America (EI),,2016,253.62276,0,16.216827
Central America (EI),,2017,261.02768,0,11.511677
Central America (EI),,2018,258.1299,1.8176504,14.467662
Central America (EI),,2019,280.01355,4.792799,19.687344
Central America (EI),,2020,238.30414,3.554876,15.856412
Central America (EI),,2021,271.37762,2.8053885,19.693123
Central America (EI),,2022,288.88174,6.253716,12.979221
Chile,CHL,1965,41.014145,6.1777997,13.54895
Chile,CHL,1966,44.94295,6.4515,13.956
Chile,CHL,1967,46.931915,5.7183747,13.956
Chile,CHL,1968,49.473732,4.8875,13.956
Chile,CHL,1969,52.70953,6.43195,13.956
Chile,CHL,1970,55.66466,6.422175,14.921289
Chile,CHL,1971,61.719658,6.54925,14.40957
Chile,CHL,1972,63.947697,5.9627495,11.90912
Chile,CHL,1973,61.419964,4.6822248,12.93256
Chile,CHL,1974,59.826385,4.8777246,12.258019
Chile,CHL,1975,52.450928,5.53265,9.7924595
Chile,CHL,1976,54.49116,6.04095,9.885499
Chile,CHL,1977,56.657036,6.2169,10.64145
Chile,CHL,1978,60.19117,5.80635,10.37396
Chile,CHL,1979,62.90213,6.871825,11.47881
Chile,CHL,1980,63.652122,7.0379996,12.6767
Chile,CHL,1981,63.548195,6.930475,12.6534395
Chile,CHL,1982,58.228638,7.17485,8.43175
Chile,CHL,1983,57.603676,7.7418,10.10647
Chile,CHL,1984,56.838863,7.91775,13.63036
Chile,CHL,1985,54.99356,7.9079747,13.64199
Chile,CHL,1986,58.100857,7.2335,12.955819
Chile,CHL,1987,60.680458,7.01845,13.351239
Chile,CHL,1988,67.06808,9.862975,18.608
Chile,CHL,1989,75.09224,15.38585,25.14406
Chile,CHL,1990,79.35556,16.51975,30.291498
Chile,CHL,1991,88.48297,19.455828,24.885874
Chile,CHL,1992,95.84964,21.762054,21.517824
Chile,CHL,1993,104.486534,22.534037,21.70972
Chile,CHL,1994,112.2142,21.734144,25.60577
Chile,CHL,1995,123.35619,20.827003,27.604967
Chile,CHL,1996,130.9829,21.1666,38.252766
Chile,CHL,1997,140.88297,28.799368,49.79768
Chile,CHL,1998,144.0185,39.77111,46.85378
